userId,War,Animation,Horror,Sci-Fi,Fantasy,Thriller,Crime,Mystery,Documentary,Children,Action,Adventure,Musical,Film-Noir,Drama,Romance,Comedy,Western,None
22,0.02185792349726776,0.04918032786885246,0.01639344262295082,0,0.08196721311475409,0.10382513661202186,0.12021857923497267,0.04918032786885246,0.01639344262295082,0.04371584699453552,0.1092896174863388,0.1092896174863388,0.0,0.0,0.2786885245901639,0,0,0.0,0.0
23,0.019867549668874173,0.026490066225165563,0.006622516556291391,0,0.039735099337748346,0.1456953642384106,0.1456953642384106,0.033112582781456956,0.013245033112582781,0.013245033112582781,0.11920529801324503,0.08609271523178808,0.0,0.033112582781456956,0.304635761589404,0,0,0.013245033112582781,0.0
24,0.027522935779816515,0.0,0.027522935779816515,0,0.05504587155963303,0.1743119266055046,0.05504587155963303,0.045871559633027525,0.0,0.0,0.28440366972477066,0.1743119266055046,0.009174311926605505,0.0,0.14678899082568808,0,0,0.0,0.0
25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
26,0.030303030303030304,0.0,0.0,0,0.0,0.21212121212121213,0.12121212121212122,0.0,0.0,0.030303030303030304,0.24242424242424243,0.18181818181818182,0.0,0.0,0.18181818181818182,0,0,0.0,0.0
27,0.035398230088495575,0.09734513274336283,0.017699115044247787,0,0.08849557522123894,0.04424778761061947,0.02654867256637168,0.0,0.0,0.24778761061946902,0.11504424778761062,0.17699115044247787,0.02654867256637168,0.0,0.10619469026548672,0,0,0.017699115044247787,0.0
28,0.03654822335025381,0.0040609137055837565,0.023350253807106598,0,0.024365482233502538,0.17258883248730963,0.12487309644670051,0.047715736040609136,0.0010152284263959391,0.003045685279187817,0.15126903553299492,0.08730964467005076,0.0020304568527918783,0.006091370558375634,0.29746192893401013,0,0,0.018274111675126905,0.0
29,0.07894736842105263,0.02631578947368421,0.0,0,0.02631578947368421,0.15789473684210525,0.10526315789473684,0.02631578947368421,0.0,0.02631578947368421,0.18421052631578946,0.10526315789473684,0.02631578947368421,0.0,0.21052631578947367,0,0,0.02631578947368421,0.0
30,0.0,0.0,0.16666666666666666,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0,0,0.0,0.0
31,0.0,0.05555555555555555,0.05555555555555555,0,0.2222222222222222,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.0,0.0,0.3333333333333333,0,0,0.0,0.0
32,0.024096385542168676,0.024096385542168676,0.024096385542168676,0,0.07228915662650602,0.1927710843373494,0.07228915662650602,0.03614457831325301,0.0,0.04819277108433735,0.21686746987951808,0.12048192771084337,0.012048192771084338,0.0,0.14457831325301204,0,0,0.012048192771084338,0.0
33,0.031914893617021274,0.031914893617021274,0.0,0,0.0425531914893617,0.14893617021276595,0.0851063829787234,0.0425531914893617,0.0,0.0425531914893617,0.05319148936170213,0.05319148936170213,0.031914893617021274,0.0,0.43617021276595747,0,0,0.0,0.0
34,0.047619047619047616,0.047619047619047616,0.07142857142857142,0,0.09523809523809523,0.13095238095238096,0.047619047619047616,0.05952380952380952,0.011904761904761904,0.023809523809523808,0.2261904761904762,0.10714285714285714,0.0,0.0,0.11904761904761904,0,0,0.011904761904761904,0.0
35,0.1,0.1,0.0,0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.1,0,0,0.1,0.0
36,0.042105263157894736,0.0,0.010526315789473684,0,0.031578947368421054,0.11578947368421053,0.1368421052631579,0.09473684210526316,0.0,0.031578947368421054,0.16842105263157894,0.10526315789473684,0.010526315789473684,0.010526315789473684,0.23157894736842105,0,0,0.010526315789473684,0.0
37,0.0,0.0625,0.0,0,0.0625,0.125,0.125,0.0,0.0,0.0625,0.1875,0.25,0.0625,0.0,0.0625,0,0,0.0,0.0
38,0.03409090909090909,0.03409090909090909,0.03409090909090909,0,0.056818181818181816,0.11363636363636363,0.06818181818181818,0.0,0.0,0.06818181818181818,0.14772727272727273,0.13636363636363635,0.03409090909090909,0.0,0.23863636363636365,0,0,0.03409090909090909,0.0
39,0.0,0.16666666666666666,0.023809523809523808,0,0.08333333333333333,0.05952380952380952,0.03571428571428571,0.047619047619047616,0.0,0.17857142857142858,0.047619047619047616,0.10714285714285714,0.13095238095238096,0.011904761904761904,0.10714285714285714,0,0,0.0,0.0
40,0.0,0.05714285714285714,0.02857142857142857,0,0.08571428571428572,0.08571428571428572,0.05714285714285714,0.014285714285714285,0.0,0.11428571428571428,0.15714285714285714,0.17142857142857143,0.05714285714285714,0.0,0.14285714285714285,0,0,0.02857142857142857,0.0
41,0.03524229074889868,0.022026431718061675,0.030837004405286344,0,0.07048458149779736,0.14096916299559473,0.1145374449339207,0.05286343612334802,0.00881057268722467,0.022026431718061675,0.12334801762114538,0.09251101321585903,0.00881057268722467,0.004405286343612335,0.27312775330396477,0,0,0.0,0.0
42,0.022388059701492536,0.0037313432835820895,0.041044776119402986,0,0.029850746268656716,0.1791044776119403,0.08582089552238806,0.022388059701492536,0.0,0.029850746268656716,0.23134328358208955,0.12313432835820895,0.007462686567164179,0.0037313432835820895,0.20149253731343283,0,0,0.018656716417910446,0.0
43,0.041666666666666664,0.0,0.0,0,0.0,0.20833333333333334,0.16666666666666666,0.0,0.0,0.0,0.2916666666666667,0.08333333333333333,0.0,0.0,0.20833333333333334,0,0,0.0,0.0
44,0.0,0.058823529411764705,0.058823529411764705,0,0.058823529411764705,0.21568627450980393,0.0196078431372549,0.0196078431372549,0.0,0.058823529411764705,0.23529411764705882,0.19607843137254902,0.0196078431372549,0.0,0.058823529411764705,0,0,0.0,0.0
45,0.012269938650306749,0.018404907975460124,0.024539877300613498,0,0.09815950920245399,0.12269938650306748,0.05521472392638037,0.012269938650306749,0.0,0.11042944785276074,0.17177914110429449,0.17177914110429449,0.024539877300613498,0.0,0.17177914110429449,0,0,0.006134969325153374,0.0
46,0.03571428571428571,0.0,0.0,0,0.0,0.25,0.10714285714285714,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.0,0.0,0.21428571428571427,0,0,0.03571428571428571,0.0
47,0.01875,0.0,0.0375,0,0.0375,0.1125,0.08125,0.05,0.0375,0.0125,0.0375,0.05625,0.0375,0.0,0.475,0,0,0.00625,0.0
48,0.0,0.0,0.0,0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.3888888888888889,0.2222222222222222,0.0,0.0,0.1111111111111111,0,0,0.0,0.0
49,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
50,0.015037593984962405,0.09398496240601503,0.02443609022556391,0,0.07142857142857142,0.09022556390977443,0.06954887218045112,0.02819548872180451,0.02443609022556391,0.07894736842105263,0.13909774436090225,0.13533834586466165,0.02631578947368421,0.0018796992481203006,0.18984962406015038,0,0,0.007518796992481203,0.0037593984962406013
51,0.011320754716981131,0.033962264150943396,0.07547169811320754,0,0.052830188679245285,0.15849056603773584,0.07547169811320754,0.033962264150943396,0.0,0.06415094339622641,0.17735849056603772,0.12830188679245283,0.026415094339622643,0.0037735849056603774,0.1471698113207547,0,0,0.011320754716981131,0.0
52,0.058823529411764705,0.0,0.029411764705882353,0,0.058823529411764705,0.14705882352941177,0.058823529411764705,0.029411764705882353,0.0,0.0,0.23529411764705882,0.11764705882352941,0.0,0.0,0.23529411764705882,0,0,0.029411764705882353,0.0
53,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
54,0.03125,0.046875,0.0,0,0.046875,0.203125,0.09375,0.046875,0.0,0.078125,0.109375,0.09375,0.03125,0.0,0.203125,0,0,0.015625,0.0
55,0.037037037037037035,0.037037037037037035,0.0,0,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.07407407407407407,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0,0.18518518518518517,0,0,0.0,0.0
56,0.0,0.0,0.05263157894736842,0,0.05263157894736842,0.18421052631578946,0.18421052631578946,0.02631578947368421,0.0,0.02631578947368421,0.2894736842105263,0.10526315789473684,0.0,0.0,0.07894736842105263,0,0,0.0,0.0
57,0.013215859030837005,0.019823788546255508,0.028634361233480177,0,0.05286343612334802,0.16519823788546256,0.07268722466960352,0.024229074889867842,0.0,0.04185022026431718,0.22026431718061673,0.14757709251101322,0.022026431718061675,0.006607929515418502,0.17180616740088106,0,0,0.013215859030837005,0.0
58,0.014705882352941176,0.014705882352941176,0.04411764705882353,0,0.04411764705882353,0.17647058823529413,0.1323529411764706,0.014705882352941176,0.0,0.029411764705882353,0.16176470588235295,0.10294117647058823,0.014705882352941176,0.0,0.22058823529411764,0,0,0.029411764705882353,0.0
59,0.022727272727272728,0.045454545454545456,0.0,0,0.09090909090909091,0.1590909090909091,0.06818181818181818,0.045454545454545456,0.0,0.045454545454545456,0.25,0.20454545454545456,0.0,0.0,0.06818181818181818,0,0,0.0,0.0
60,0.045454545454545456,0.045454545454545456,0.0,0,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.0,0.13636363636363635,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.0,0.18181818181818182,0,0,0.0,0.0
61,0.0,0.0,0.09090909090909091,0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0.09090909090909091,0.0
62,0.005,0.035,0.04,0,0.1,0.125,0.015,0.05,0.0,0.05,0.27,0.21,0.01,0.0,0.08,0,0,0.005,0.005
63,0.031496062992125984,0.01968503937007874,0.031496062992125984,0,0.07480314960629922,0.1377952755905512,0.07480314960629922,0.027559055118110236,0.007874015748031496,0.04330708661417323,0.19291338582677164,0.1732283464566929,0.007874015748031496,0.0,0.17716535433070865,0,0,0.0,0.0
64,0.012711864406779662,0.02754237288135593,0.059322033898305086,0,0.059322033898305086,0.1652542372881356,0.08050847457627118,0.06779661016949153,0.00211864406779661,0.04025423728813559,0.15677966101694915,0.1038135593220339,0.0211864406779661,0.00211864406779661,0.1906779661016949,0,0,0.01059322033898305,0.0
65,0.08,0.0,0.0,0,0.12,0.12,0.08,0.04,0.0,0.0,0.2,0.16,0.0,0.0,0.2,0,0,0.0,0.0
66,0.00558659217877095,0.01675977653631285,0.0335195530726257,0,0.061452513966480445,0.16201117318435754,0.08379888268156424,0.027932960893854747,0.0,0.0335195530726257,0.24581005586592178,0.15083798882681565,0.0111731843575419,0.0,0.16759776536312848,0,0,0.0,0.0
67,0.0,0.08,0.0,0,0.16,0.04,0.04,0.04,0.0,0.08,0.16,0.28,0.0,0.0,0.08,0,0,0.04,0.0
68,0.018648018648018648,0.034382284382284384,0.05128205128205128,0,0.05536130536130536,0.1456876456876457,0.08391608391608392,0.035547785547785545,0.007575757575757576,0.050699300699300696,0.16142191142191142,0.10722610722610723,0.026223776223776224,0.0011655011655011655,0.2127039627039627,0,0,0.008158508158508158,0.0
69,0.0,0.0,0.3,0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0,0,0.0,0.0
70,0.0,0.0,0.0,0,0.0,0.25,0.125,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.375,0,0,0.0,0.0
71,0.0,0.0,0.0,0,0.03225806451612903,0.16129032258064516,0.06451612903225806,0.03225806451612903,0.0,0.06451612903225806,0.25806451612903225,0.22580645161290322,0.03225806451612903,0.0,0.12903225806451613,0,0,0.0,0.0
72,0.0,0.0,0.0,0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.38461538461538464,0.07692307692307693,0.0,0.0,0.3076923076923077,0,0,0.0,0.0
73,0.0,0.10852713178294573,0.015503875968992248,0,0.10077519379844961,0.05426356589147287,0.06976744186046512,0.023255813953488372,0.0,0.11627906976744186,0.13178294573643412,0.14728682170542637,0.03875968992248062,0.0,0.1937984496124031,0,0,0.0,0.0
74,0.0625,0.0,0.09375,0,0.0,0.15625,0.09375,0.046875,0.0,0.0,0.046875,0.03125,0.0,0.0,0.46875,0,0,0.0,0.0
75,0.05063291139240506,0.0,0.02531645569620253,0,0.06329113924050633,0.1518987341772152,0.0759493670886076,0.08860759493670886,0.0,0.0,0.21518987341772153,0.13924050632911392,0.0,0.0,0.189873417721519,0,0,0.0,0.0
76,0.028409090909090908,0.05113636363636364,0.03409090909090909,0,0.07954545454545454,0.11931818181818182,0.10227272727272728,0.03977272727272727,0.005681818181818182,0.07386363636363637,0.125,0.125,0.022727272727272728,0.0,0.17045454545454544,0,0,0.022727272727272728,0.0
77,0.0,0.0,0.0,0,0.0,0.2727272727272727,0.13636363636363635,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.22727272727272727,0,0,0.0,0.0
78,0.03614457831325301,0.012048192771084338,0.04819277108433735,0,0.024096385542168676,0.20481927710843373,0.08433734939759036,0.03614457831325301,0.0,0.024096385542168676,0.2289156626506024,0.18072289156626506,0.012048192771084338,0.0,0.0963855421686747,0,0,0.012048192771084338,0.0
79,0.043478260869565216,0.0,0.043478260869565216,0,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.0,0.043478260869565216,0.0,0.2608695652173913,0.13043478260869565,0.0,0.0,0.2608695652173913,0,0,0.0,0.0
80,0.03225806451612903,0.0,0.22580645161290322,0,0.0,0.25806451612903225,0.03225806451612903,0.0,0.0,0.0,0.0967741935483871,0.06451612903225806,0.0,0.0,0.2903225806451613,0,0,0.0,0.0
81,0.057692307692307696,0.038461538461538464,0.0,0,0.019230769230769232,0.17307692307692307,0.1346153846153846,0.019230769230769232,0.0,0.038461538461538464,0.19230769230769232,0.15384615384615385,0.038461538461538464,0.0,0.1346153846153846,0,0,0.0,0.0
82,0.009771986970684038,0.029315960912052116,0.03908794788273615,0,0.05863192182410423,0.1498371335504886,0.11726384364820847,0.03908794788273615,0.003257328990228013,0.06514657980456026,0.20521172638436483,0.13355048859934854,0.019543973941368076,0.003257328990228013,0.11400651465798045,0,0,0.013029315960912053,0.0
83,0.08187134502923976,0.03508771929824561,0.04678362573099415,0,0.07017543859649122,0.09941520467836257,0.04093567251461988,0.03508771929824561,0.005847953216374269,0.03508771929824561,0.15789473684210525,0.14619883040935672,0.011695906432748537,0.0,0.22807017543859648,0,0,0.005847953216374269,0.0
84,0.0064516129032258064,0.012903225806451613,0.03870967741935484,0,0.05806451612903226,0.14193548387096774,0.08387096774193549,0.01935483870967742,0.0064516129032258064,0.07741935483870968,0.09032258064516129,0.07741935483870968,0.03870967741935484,0.0064516129032258064,0.33548387096774196,0,0,0.0064516129032258064,0.0
85,0.07142857142857142,0.0,0.0,0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.6428571428571429,0,0,0.0,0.0
86,0.11904761904761904,0.047619047619047616,0.0,0,0.047619047619047616,0.14285714285714285,0.023809523809523808,0.0,0.0,0.023809523809523808,0.2619047619047619,0.16666666666666666,0.0,0.0,0.16666666666666666,0,0,0.0,0.0
87,0.0,0.05263157894736842,0.10526315789473684,0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.0,0.0,0.21052631578947367,0,0,0.0,0.0
88,0.0,0.0,0.05263157894736842,0,0.05263157894736842,0.15789473684210525,0.0,0.10526315789473684,0.0,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.0,0.0,0.3157894736842105,0,0,0.05263157894736842,0.0
89,0.013513513513513514,0.08783783783783784,0.033783783783783786,0,0.10135135135135136,0.030405405405405407,0.09121621621621621,0.02702702702702703,0.0,0.11824324324324324,0.11486486486486487,0.14864864864864866,0.04054054054054054,0.0,0.1858108108108108,0,0,0.0033783783783783786,0.0033783783783783786
90,0.0,0.0625,0.0,0,0.0625,0.125,0.0625,0.0,0.0,0.0625,0.0625,0.125,0.0,0.0,0.4375,0,0,0.0,0.0
91,0.021241830065359478,0.021241830065359478,0.06045751633986928,0,0.0392156862745098,0.16013071895424835,0.08823529411764706,0.026143790849673203,0.006535947712418301,0.03758169934640523,0.17647058823529413,0.11601307189542484,0.026143790849673203,0.0016339869281045752,0.20588235294117646,0,0,0.013071895424836602,0.0
92,0.0,0.0625,0.0625,0,0.0,0.125,0.0625,0.0,0.0,0.1875,0.1875,0.1875,0.0,0.0,0.125,0,0,0.0,0.0
93,0.0,0.06666666666666667,0.0,0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2,0.13333333333333333,0.4,0.0,0.0,0.06666666666666667,0,0,0.06666666666666667,0.0
94,0.02666666666666667,0.0,0.02666666666666667,0,0.06666666666666667,0.2,0.10666666666666667,0.02666666666666667,0.0,0.02666666666666667,0.2,0.13333333333333333,0.0,0.0,0.16,0,0,0.02666666666666667,0.0
95,0.02,0.0,0.06,0,0.04,0.18,0.12,0.0,0.0,0.0,0.22,0.18,0.02,0.0,0.16,0,0,0.0,0.0
96,0.03773584905660377,0.0,0.018867924528301886,0,0.05660377358490566,0.18867924528301888,0.03773584905660377,0.018867924528301886,0.0,0.018867924528301886,0.2641509433962264,0.18867924528301888,0.018867924528301886,0.0,0.1509433962264151,0,0,0.0,0.0
97,0.15384615384615385,0.0,0.0,0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.3076923076923077,0.15384615384615385,0.0,0.0,0.3076923076923077,0,0,0.0,0.0
98,0.0,0.08571428571428572,0.02857142857142857,0,0.12857142857142856,0.07142857142857142,0.014285714285714285,0.0,0.0,0.1,0.17142857142857143,0.21428571428571427,0.02857142857142857,0.0,0.15714285714285714,0,0,0.0,0.0
99,0.037037037037037035,0.0,0.037037037037037035,0,0.0,0.25925925925925924,0.1111111111111111,0.037037037037037035,0.0,0.0,0.2962962962962963,0.1111111111111111,0.0,0.0,0.1111111111111111,0,0,0.0,0.0
100,0.018867924528301886,0.018867924528301886,0.07547169811320754,0,0.07547169811320754,0.1320754716981132,0.03773584905660377,0.03773584905660377,0.0,0.03773584905660377,0.1320754716981132,0.07547169811320754,0.03773584905660377,0.0,0.32075471698113206,0,0,0.0,0.0
101,0.0,0.0,0.08333333333333333,0,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.0,0.0,0.25,0.125,0.0,0.0,0.20833333333333334,0,0,0.0,0.0
102,0.02702702702702703,0.0,0.013513513513513514,0,0.0,0.21621621621621623,0.12162162162162163,0.02702702702702703,0.0,0.013513513513513514,0.25675675675675674,0.14864864864864866,0.0,0.0,0.13513513513513514,0,0,0.04054054054054054,0.0
103,0.006600660066006601,0.09570957095709572,0.019801980198019802,0,0.12211221122112212,0.04950495049504951,0.019801980198019802,0.0165016501650165,0.0033003300330033004,0.16501650165016502,0.13861386138613863,0.21122112211221122,0.026402640264026403,0.0,0.1254125412541254,0,0,0.0,0.0
104,0.022026431718061675,0.06167400881057269,0.013215859030837005,0,0.09691629955947137,0.07488986784140969,0.04405286343612335,0.013215859030837005,0.0,0.1013215859030837,0.1762114537444934,0.1762114537444934,0.07488986784140969,0.0,0.13215859030837004,0,0,0.013215859030837005,0.0
105,0.03488372093023256,0.05813953488372093,0.01744186046511628,0,0.0755813953488372,0.11627906976744186,0.07267441860465117,0.03488372093023256,0.00872093023255814,0.04941860465116279,0.18023255813953487,0.1308139534883721,0.011627906976744186,0.0029069767441860465,0.2005813953488372,0,0,0.005813953488372093,0.0
106,0.0,0.03571428571428571,0.03571428571428571,0,0.14285714285714285,0.10714285714285714,0.0,0.03571428571428571,0.0,0.10714285714285714,0.21428571428571427,0.25,0.0,0.0,0.07142857142857142,0,0,0.0,0.0
107,0.0,0.0,0.0,0,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.0,0.0,0.047619047619047616,0.23809523809523808,0.2857142857142857,0.0,0.0,0.09523809523809523,0,0,0.0,0.0
108,0.03225806451612903,0.03225806451612903,0.03225806451612903,0,0.06451612903225806,0.12903225806451613,0.03225806451612903,0.0,0.0,0.03225806451612903,0.16129032258064516,0.12903225806451613,0.0,0.0,0.3548387096774194,0,0,0.0,0.0
109,0.01744186046511628,0.03488372093023256,0.023255813953488372,0,0.05232558139534884,0.1569767441860465,0.06395348837209303,0.01744186046511628,0.005813953488372093,0.06395348837209303,0.13372093023255813,0.10465116279069768,0.029069767441860465,0.005813953488372093,0.2616279069767442,0,0,0.029069767441860465,0.0
110,0.05128205128205128,0.0,0.05128205128205128,0,0.0,0.1282051282051282,0.10256410256410256,0.02564102564102564,0.0,0.05128205128205128,0.23076923076923078,0.07692307692307693,0.0,0.0,0.28205128205128205,0,0,0.0,0.0
111,0.0033783783783783786,0.0777027027027027,0.05912162162162162,0,0.08277027027027027,0.11993243243243243,0.0777027027027027,0.04054054054054054,0.005067567567567568,0.07432432432432433,0.14189189189189189,0.13513513513513514,0.033783783783783786,0.0,0.14189189189189189,0,0,0.0033783783783783786,0.0033783783783783786
112,0.06521739130434782,0.06521739130434782,0.0,0,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.021739130434782608,0.0,0.06521739130434782,0.13043478260869565,0.13043478260869565,0.021739130434782608,0.0,0.1956521739130435,0,0,0.0,0.0
113,0.0,0.014492753623188406,0.043478260869565216,0,0.057971014492753624,0.18840579710144928,0.07246376811594203,0.10144927536231885,0.0,0.028985507246376812,0.057971014492753624,0.0,0.014492753623188406,0.0,0.42028985507246375,0,0,0.0,0.0
114,0.0,0.08928571428571429,0.017857142857142856,0,0.14285714285714285,0.05357142857142857,0.017857142857142856,0.03571428571428571,0.0,0.08928571428571429,0.19642857142857142,0.2857142857142857,0.017857142857142856,0.0,0.05357142857142857,0,0,0.0,0.0
115,0.023529411764705882,0.058823529411764705,0.07058823529411765,0,0.08235294117647059,0.11764705882352941,0.058823529411764705,0.023529411764705882,0.0,0.058823529411764705,0.18823529411764706,0.15294117647058825,0.023529411764705882,0.0,0.10588235294117647,0,0,0.03529411764705882,0.0
116,0.05747126436781609,0.022988505747126436,0.06896551724137931,0,0.05747126436781609,0.13793103448275862,0.08045977011494253,0.022988505747126436,0.0,0.04597701149425287,0.13793103448275862,0.09195402298850575,0.034482758620689655,0.0,0.2413793103448276,0,0,0.0,0.0
